id;name;slug;uic;uic8_sncf;latitude;longitude;parent_station_id;country;time_zone;is_city;is_main_station;is_airport;is_suggestable;country_hint;main_station_hint;sncf_id;sncf_tvs_id;sncf_is_enabled;idtgv_id;idtgv_is_enabled;db_id;db_is_enabled;busbud_id;busbud_is_enabled;distribusion_id;distribusion_is_enabled;flixbus_id;flixbus_is_enabled;cff_id;cff_is_enabled;leoexpress_id;leoexpress_is_enabled;obb_id;obb_is_enabled;ouigo_id;ouigo_is_enabled;trenitalia_id;trenitalia_is_enabled;trenitalia_rtvt_id;ntv_rtiv_id;ntv_id;ntv_is_enabled;hkx_id;hkx_is_enabled;renfe_id;renfe_is_enabled;atoc_id;atoc_is_enabled;benerail_id;benerail_is_enabled;westbahn_id;westbahn_is_enabled;sncf_self_service_machine;same_as;info:de;info:en;info:es;info:fr;info:it;info:nb;info:nl;info:cs;info:da;info:hu;info:ja;info:ko;info:pl;info:pt;info:ru;info:sv;info:tr;info:zh;normalised_code
4167;Cap-d’Ail;cap-dail;8775639;87756395;43.7205382;7.3943362;;FR;Europe/Paris;f;f;f;t;f;f;FRIAD;KAI;t;;f;8700829;f;;f;;f;;f;;f;;f;8700829;f;;f;;f;;;;f;;f;8700251;f;;f;FRIAD;f;;f;f;;;;;;Capo d’Aglio;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4167
4168;Cap-Martin—Roquebrune;cap-martin-roquebrune;8775646;87756460;43.7606178;7.457343;;FR;Europe/Paris;f;f;f;t;f;f;FRIAE;CQR;t;;f;8700484;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700428;f;;f;FRIAE;f;;f;f;;;;;;Roccabruna;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4168
4169;Carnoles;carnoles;8775647;87756478;43.76203;7.48139;;FR;Europe/Paris;f;f;f;t;f;f;FRIAF;KRL;t;;f;8700830;f;;f;;f;;f;;f;;f;8700830;f;;f;8775647;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4169
4171;La Trinité-Victor;la-trinite-victor;8775676;87756767;43.7427854;7.3114604;;FR;Europe/Paris;f;f;f;t;f;f;FRIAI;TVR;t;;f;8703607;f;;f;;f;;f;;f;;f;8703607;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4171
4172;Drap—Cantaron;drap-cantaron;8775677;87756775;43.7599599;7.3168739;;FR;Europe/Paris;f;f;f;t;f;f;FRIAJ;DRA;t;;f;8703245;f;;f;;f;;f;;f;;f;8703245;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4172
4173;Peillon—Ste-Thècle;peillon-ste-thecle;8775678;87756783;43.767846;7.366807;;FR;Europe/Paris;f;f;f;t;f;f;FRIAK;PXT;t;;f;8704195;f;;f;;f;;f;;f;;f;8704195;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4173
4174;Peille;peille;8775679;87756791;43.7920239;7.3800257;;FR;Europe/Paris;f;f;f;t;f;f;FRIAL;PEI;t;;f;8704194;f;;f;;f;;f;;f;;f;8704194;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Пей;;;佩尔;urn:trainline:public:nloc:csv4174
4175;L’Escarène;lescarene;8775680;87756809;43.8397674;7.3517085;;FR;Europe/Paris;f;f;f;t;f;f;FRIAM;ESR;t;;f;8703530;f;;f;;f;;f;;f;;f;8703530;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4175
4176;Touët-de-l’Escarène;touet-de-lescarene;8775681;87756817;43.8470835;7.364363;;FR;Europe/Paris;f;f;f;t;f;f;FRIAN;TDO;t;;f;8704727;f;;f;;f;;f;;f;;f;8704727;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4176
4177;Sospel;sospel;8775682;87756825;43.876545;7.453788;;FR;Europe/Paris;f;f;f;t;f;f;FRIAO;SOP;t;;f;8704508;f;;f;;f;;f;;f;;f;8704508;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;Sospello;;;;;;ソスペル;;;;Соспель;;;索斯佩;urn:trainline:public:nloc:csv4177
4178;Fontan—Saorge;fontan-saorge;8775685;87756858;43.9966378;7.5516262;;FR;Europe/Paris;f;f;f;t;f;f;FRIAQ;FTO;t;;f;8703330;f;;f;;f;;f;;f;;f;8703330;f;;f;8775685;t;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4178
4179;St-Dalmas-de-Tende;st-dalmas-de-tende;8775686;87756866;44.05582;7.5834505;;FR;Europe/Paris;f;f;f;t;f;f;FRIAR;SDD;t;;f;8704545;f;;f;;f;;f;;f;;f;8704545;f;;f;8775686;t;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4179
4180;La Brigue;la-brigue;8775687;87756874;44.0625669;7.6056235;;FR;Europe/Paris;f;f;f;t;f;f;FRIAS;WBI;t;;f;8703545;f;;f;;f;;f;;f;;f;;f;;f;8775687;t;;;;f;;f;;f;;f;;f;;f;f;;;;;;Briga Marittima;;;;;;;;;;Ла-Бриг;;;拉布里盖;urn:trainline:public:nloc:csv4180
4181;Tende;tende;8775688;87756882;44.089922;7.5941608;;FR;Europe/Paris;f;f;f;t;f;f;FRIAT;TND;t;;f;8704703;f;;f;;f;;f;;f;;f;;f;;f;8775688;t;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4181
4182;Pins-Justaret;pins-justaret;8761811;87618116;43.479213;1.399645;;FR;Europe/Paris;f;f;f;t;f;f;FRIAV;PJT;t;;f;8704223;f;;f;;f;;f;;f;;f;8704223;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4182
4183;Annonay;annonay;;;45.2333330000;4.6666670000;;FR;Europe/Paris;t;f;f;f;f;f;FRIAX;;t;;f;8734129;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Анноне;;;阿诺奈;urn:trainline:public:nloc:csv4183
4184;Annonay Zone Industrielle;annonay-zone-industrielle;8733690;87336909;45.241144;4.718285;4183;FR;Europe/Paris;f;f;f;t;f;f;FRIEY;;t;;f;8705245;f;;f;;f;;f;;f;;f;8705245;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4184
4185;Limone-Confine;limone-confine;8775698;;44.201451050801126;7.578914165496825;8477;IT;Europe/Rome;f;f;f;f;f;f;FRIAZ;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;8300630;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4185
4186;Fréjus Gare Autotrain;frejus-gare-autotrain;8775751;87757518;43.4288632;6.7551022;4583;FR;Europe/Paris;f;f;f;f;f;f;FRIBA;;t;;f;8700153;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;FRIBA;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4186
4187;Boulouris-sur-Mer;boulouris-sur-mer;8775753;87757534;43.4163471;6.8082519;;FR;Europe/Paris;f;f;f;t;f;f;FRIBB;BOU;t;;f;8700533;f;;f;;f;;f;;f;;f;8700533;f;;f;;f;;;;f;;f;;f;;f;FRIBB;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4187
4188;Le Dramont;le-dramont;8775754;87757542;43.4178193;6.8442467;;FR;Europe/Paris;f;f;f;t;f;f;FRIBC;DRW;t;;f;8701040;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4188
4189;Anthéor—Cap-Roux;antheor-cap-roux;8775756;87757567;43.4349641;6.8921036;;FR;Europe/Paris;f;f;f;t;f;f;FRIBD;AHC;t;;f;8700636;f;;f;;f;;f;;f;;f;8700636;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4189
4190;Le Trayas;le-trayas;8775757;87757575;43.4746639;6.9243444;;FR;Europe/Paris;f;f;f;t;f;f;FRIBE;TYA;t;;f;8702122;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4190
4191;Théoule-sur-Mer;theoule-sur-mer;8775758;87757583;43.5134929;6.9367978;;FR;Europe/Paris;f;f;f;t;f;f;FRIBF;THM;t;;f;8702103;f;;f;;f;;f;;f;;f;8702103;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Теуль-сюр-Мер;;;滨海泰乌尔;urn:trainline:public:nloc:csv4191
4193;Golfe-Juan—Vallauris;golfe-juan-vallauris;8775764;87757641;43.566501;7.073578;;FR;Europe/Paris;f;f;f;t;f;f;FRIBJ;GLF;t;;f;8700536;f;;f;;f;;f;;f;;f;8700536;f;;f;;f;;;;f;;f;8700421;f;;f;FRIBJ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4193
4194;Biot;biot;8775769;87757690;43.610951;7.126090;;FR;Europe/Paris;f;f;f;t;f;f;FRIBK;BJO;t;;f;8700723;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4194
4195;Grasse;grasse;8775772;87757724;43.653317;6.925524;;FR;Europe/Paris;f;f;f;t;f;f;FRIBL;GRA;t;;f;8705486;f;;f;;f;;f;;f;;f;8705486;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;グラース;그라스;;;Грас;;;格拉斯;urn:trainline:public:nloc:csv4195
4196;Ranguin;ranguin;8775773;87757732;43.5691636;6.9693134;;FR;Europe/Paris;f;f;f;t;f;f;FRIBM;RGN;t;;f;8704345;f;;f;;f;;f;;f;;f;8704345;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4196
4269;St-Rambert-d’Albon;st-rambert-dalbon;8776110;87761106;45.297797;4.810849;;FR;Europe/Paris;f;f;f;t;f;f;FRIEO;SRA;t;;f;8700503;f;;f;;f;;f;;f;;f;8700503;f;;f;;f;;;;f;;f;8700905;f;;f;FRIEO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4269
4271;St-Vallier-sur-Rhône;st-vallier-sur-rhone;8776113;87761130;45.186395;4.814390;;FR;Europe/Paris;f;f;f;t;f;f;FRIEQ;SUO;t;;f;8702136;f;;f;;f;;f;;f;;f;8702136;f;;f;;f;;;;f;;f;8700346;f;;f;FRIEQ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4271
4272;Tain-L’Hermitage—Tournon;tain-lhermitage-tournon;8776116;87761163;45.072183;4.839967;;FR;Europe/Paris;f;f;f;t;f;f;FRIER;TAI;t;;f;8702111;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700141;f;;f;FRIER;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4272
4273;Étoile;etoile;8776122;87761221;44.8333330000;4.9000000000;;FR;Europe/Paris;f;f;f;t;f;f;FRIEU;;t;;f;8705244;f;;f;;f;;f;;f;;f;8705244;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4273
4274;L’Isle-d’Abeau;lisle-dabeau;8776123;87761239;45.607645;5.219690;;FR;Europe/Paris;f;f;f;t;f;f;FRIEV;ISA;t;;f;8702518;f;;f;;f;;f;;f;;f;8702518;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4274
4275;Loriol;loriol;8776126;87761262;44.7544973;4.8171679;;FR;Europe/Paris;f;f;f;t;f;f;FRIEW;LOL;t;;f;8701442;f;;f;;f;;f;;f;;f;8701442;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4275
4276;Annonay Gare Routière;annonay-gare-routiere;8776127;87761270;45.24368147571794;4.668642282485962;4183;FR;Europe/Paris;f;t;f;t;f;f;FRIEX;;t;;f;8702663;f;;f;;f;;f;;f;;f;8702663;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Анноне;;;阿诺奈;urn:trainline:public:nloc:csv4276
4277;La Voulte Mairie;la-voulte-mairie;8733697;87336974;44.79942362439995;4.781134128570557;5667;FR;Europe/Paris;f;f;f;t;f;f;FRIFA;;t;;f;8705246;f;;f;;f;;f;;f;;f;8705246;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4277
4278;St-Péray;st-peray;8776149;87761494;44.94771;4.85035;5611;FR;Europe/Paris;f;f;f;t;f;f;FRIFB;;t;;f;8702028;f;;f;;f;;f;;f;;f;8702028;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;ヴァランス;;;;;;;;urn:trainline:public:nloc:csv4278
4279;La Voulte;la-voulte;8776154;;44.799362720814585;4.781134128570557;5667;FR;Europe/Paris;f;t;f;t;f;f;FRIFC;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4279
4281;Romans—Bourg-de-Péage;romans-bourg-de-peage;8776165;87761650;45.048857;5.049800;;FR;Europe/Paris;f;f;f;t;f;f;FRIFE;ROM;t;;f;8700414;f;u0584e;t;;f;8788;t;;f;;f;;f;;f;8776165;f;;;;f;;f;8700264;f;;f;FRIFE;f;;f;t;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4281
4282;St-Hilaire—St-Nazaire;st-hilaire-st-nazaire;8776168;87761684;45.0713405;5.243851;;FR;Europe/Paris;f;f;f;t;f;f;FRIFF;SHN;t;;f;8704587;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4282
4283;St-Marcellin;st-marcellin;8776171;87761718;45.150898;5.323649;;FR;Europe/Paris;f;f;f;t;f;f;FRIFG;SCI;t;;f;8700482;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700405;f;;f;FRIFG;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4283
4284;Vinay;vinay;8776172;87761726;45.20797;5.41005;;FR;Europe/Paris;f;f;f;t;f;f;FRIFH;VNA;t;;f;8704882;f;;f;;f;;f;;f;;f;8704882;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4284
4285;Poliénas;polienas;8776174;87761742;45.256006;5.4735849;;FR;Europe/Paris;f;f;f;t;f;f;FRIFI;POS;t;;f;8704249;f;;f;;f;;f;;f;;f;8704249;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4285
4286;Tullins—Fures;tullins-fures;8776175;87761759;45.300996;5.492194;;FR;Europe/Paris;f;f;f;t;f;f;FRIFJ;TLE;t;;f;8704750;f;;f;;f;;f;;f;;f;8704750;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4286
4287;Aouste-sur-Sye;aouste-sur-sye;8776179;87761791;44.7166670000;5.0500000000;;FR;Europe/Paris;f;f;f;t;f;f;FRIFK;;t;;f;8702472;f;;f;;f;;f;;f;;f;8702472;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;西埃河畔阿乌斯特;urn:trainline:public:nloc:csv4287
4288;Saillans;saillans;8776181;87761817;44.6944365;5.1940397;;FR;Europe/Paris;f;f;f;t;f;f;FRIFL;SIA;t;;f;8702577;f;;f;;f;;f;;f;;f;8702577;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4288
4289;Vercheny;vercheny;8776182;;44.70541866585089;5.2591681480407715;;FR;Europe/Paris;f;f;f;t;f;f;FRIFM;;t;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4289
4292;Luc-en-Diois;luc-en-diois;8776187;87761874;44.6136615;5.4546227;;FR;Europe/Paris;f;f;f;t;f;f;FRIFP;LDE;t;;f;8702527;f;;f;;f;;f;;f;;f;8702527;f;;f;;f;;;;f;;f;8700195;f;;f;FRIFP;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4292
4318;Chorges;chorges;8776342;87763425;44.5458415;6.2718887;;FR;Europe/Paris;f;f;f;t;f;f;FRIGS;CHO;t;;f;8702494;f;;f;;f;;f;;f;;f;8702494;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Шорж;;;绍尔日;urn:trainline:public:nloc:csv4318
4321;Embrun;embrun;8776346;87763466;44.567008;6.496773;;FR;Europe/Paris;f;f;f;t;f;f;FRIGV;EMB;t;;f;8702506;f;;f;;f;;f;;f;;f;8702506;f;;f;;f;;;;f;;f;8700198;f;;f;FRIGV;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4321
4325;Montdauphin—Guillestre;montdauphin-guillestre;8776350;87763508;44.6746283;6.6156027;;FR;Europe/Paris;f;f;f;t;f;f;FRIGZ;MOG;t;;f;8702549;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700199;f;;f;FRIGZ;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4325
4328;L’Argentière—Les-Ecrins;largentiere-les-ecrins;8776355;87763557;44.7909802;6.5564162;;FR;Europe/Paris;f;f;f;t;f;f;FRIHC;LEE;t;;f;8702473;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700341;f;;f;FRIHC;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4328
4334;Serres;serres;8776372;87763722;44.4246573;5.7184201;5239;FR;Europe/Paris;t;f;f;t;f;f;FRIHI;SRE;t;;f;8704486;f;;f;FRSER;t;;f;;f;;f;8704486;f;;f;;f;;;;f;;f;8700331;f;;f;FRIHI;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4334
4337;Laragne;laragne;8776375;87763755;44.3164984;5.8189832;;FR;Europe/Paris;f;f;f;t;f;f;FRIHL;LRN;t;;f;8703653;f;;f;;f;;f;;f;;f;8703653;f;;f;;f;;;;f;;f;8700332;f;;f;FRIHL;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4337
4338;Donzère;donzere;8776429;87764290;44.4433646;4.7046262;;FR;Europe/Paris;f;f;f;t;f;f;FRIHM;DOE;t;;f;8701036;f;;f;;f;;f;;f;;f;8701036;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4338
4339;Pierrelatte;pierrelatte;8776430;87764308;44.374719;4.703783;;FR;Europe/Paris;f;f;f;t;f;f;FRIHN;PRL;t;;f;8701764;f;;f;;f;;f;;f;;f;8701764;f;;f;;f;;;;f;;f;8700165;f;;f;FRIHN;f;;f;f;;;;;;;;;;;;ピエールラット;;;;;;;皮耶尔雷拉特;urn:trainline:public:nloc:csv4339
4340;Bollène-la-Croisière;bollene-la-croisiere;8776435;87764357;44.271525;4.707908;;FR;Europe/Paris;f;f;f;t;f;f;FRIHO;BLN;t;;f;8700750;f;spg7uj;t;FRBOL;t;10998;t;;f;;f;8700750;f;;f;;f;;;;f;;f;8700441;f;;f;FRIHO;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4340
4341;Le Teil Sablons;le-teil-sablons;8742080;87420802;44.5500000000;4.6833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRIHP;;t;;f;8705643;f;;f;;f;;f;;f;;f;8705643;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4341
4343;Le Teil Melas;le-teil-melas;8742081;87420810;44.5500000000;4.6833330000;;FR;Europe/Paris;f;f;f;t;f;f;FRIHT;;t;;f;8705644;f;;f;;f;;f;;f;;f;8705644;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4343
4344;Vals-les-Bains—Labegude;vals-les-bains-labegude;8776477;;;;;FR;Europe/Paris;f;f;f;f;f;f;FRIHV;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4344
4345;Courthézon;courthezon;8776518;87765180;44.0899478;4.8881802;;FR;Europe/Paris;f;f;f;t;f;f;FRIHX;CTZ;t;;f;8700995;f;;f;;f;;f;;f;;f;8700995;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Куртезон;;;库尔泰宗;urn:trainline:public:nloc:csv4345
4346;Bédarrides;bedarrides;8776519;87765198;44.0407636;4.8931321;;FR;Europe/Paris;f;f;f;t;f;f;FRIHY;BDR;t;;f;8700688;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Бедаррид;;;贝达尔里代;urn:trainline:public:nloc:csv4346
4347;Sorgues—Châteauneuf-du-Pape;sorgues-chateauneuf-du-pape;8776520;87765206;44.0053909;4.8756182;;FR;Europe/Paris;f;f;f;t;f;f;FRIHZ;;t;;f;8701965;f;;f;;f;;f;;f;;f;8701965;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4347
4351;Montfavet;montfavet;8776541;87765412;43.932635;4.873943;;FR;Europe/Paris;f;f;f;t;f;f;FRIIE;MFT;t;;f;8701633;f;;f;;f;;f;;f;;f;8701633;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4351
4352;Morières-lès-Avignon;morieres-les-avignon;8776542;87765420;43.9414696;4.9082052;;FR;Europe/Paris;f;f;f;t;f;f;FRIIF;MVG;t;;f;8701588;f;;f;;f;;f;;f;;f;8701588;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Морьер-лез-Авиньон;;;莫里埃莱阿维尼翁;urn:trainline:public:nloc:csv4352
4353;St-Saturnin-d’Avignon;st-saturnin-davignon;8776543;87765438;43.9531783;4.9352794;;FR;Europe/Paris;f;f;f;t;f;f;FRIIG;SSA;t;;f;8702032;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4353
4354;Gadagne;gadagne;8776544;87765446;43.9296817;4.9568087;;FR;Europe/Paris;f;f;f;t;f;f;FRIIH;GDA;t;;f;8701182;f;;f;;f;;f;;f;;f;8701182;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4354
4355;Le Thor;le-thor;8776545;87765453;43.9265047;4.9962663;;FR;Europe/Paris;f;f;f;t;f;f;FRIII;LTH;t;;f;8702126;f;;f;;f;;f;;f;;f;8702126;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;Ле-Тор;;;莱托;urn:trainline:public:nloc:csv4355
4356;L’Isle-sur-Sorgue—Fontaine-de-Vaucluse;lisle-sur-sorgue-fontaine-de-vaucluse;8776547;87765479;43.917393;5.047615;;FR;Europe/Paris;f;f;f;t;f;f;FRIIJ;LFV;t;;f;8701311;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4356
4357;Cavaillon;cavaillon;8776550;87765503;43.834554;5.043613;;FR;Europe/Paris;f;f;f;t;f;f;FRIIK;CVN;t;;f;8700888;f;spg96u;t;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;8700142;f;;f;FRIIK;f;;f;f;;;;;;;;;;;;カヴァイヨン;카바용;;;Кавайон;;;卡瓦永;urn:trainline:public:nloc:csv4357
4359;Montoison;montoison;8776952;87769521;44.7833330000;4.9166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRIIT;;t;;f;8705247;f;;f;;f;;f;;f;;f;8705247;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4359
4360;Allex;allex;8776955;87769554;44.7666670000;4.9166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRIIU;;t;;f;8705323;f;;f;;f;;f;;f;;f;8705323;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4360
4361;Grane;grane;8776957;87769570;44.7333330000;4.9166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRIIV;;t;;f;8705248;f;;f;;f;;f;;f;;f;8705248;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4361
4362;Beauvallon;beauvallon;8776961;87769612;44.8666670000;4.9166670000;;FR;Europe/Paris;f;f;f;t;f;f;FRIIW;;t;;f;8705249;f;;f;;f;;f;;f;;f;8705249;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4362
4364;Sabo;sabo;8777321;;43.476526;2.657481;;FR;Europe/Paris;f;f;f;t;f;f;FRIJA;;t;;f;8705935;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4364
4365;Valergues—Lansargues;valergues-lansargues;8777343;87773432;43.672678;4.0601085;;FR;Europe/Paris;f;f;f;t;f;f;FRIJD;VGU;t;;f;8702172;f;;f;;f;;f;;f;;f;8702172;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4365
4366;St-Brès—Mudaison;st-bres-mudaison;8777344;87773440;43.660785626045076;4.027567505836487;;FR;Europe/Paris;f;f;f;f;f;f;FRIJE;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;f;;;;f;;f;;f;;f;;f;;f;f;;;;;;;;;;;;;;;;;;;;urn:trainline:public:nloc:csv4366
